# Execution time: 349.6728 seconds
3.066711805760860443e+00,1.462422799319028854e+00,-1.100000023841857910e+00
3.021399304270744324e+00,1.441292427480220795e+00,-1.100000023841857910e+00
2.976086802780628204e+00,1.420162055641412735e+00,-1.100000023841857910e+00
2.930774301290512085e+00,1.399031683802604675e+00,-1.100000023841857910e+00
2.885461799800395966e+00,1.377901311963796616e+00,-1.100000023841857910e+00
2.840149298310279846e+00,1.356770940124988556e+00,-1.100000023841857910e+00
2.794836796820163727e+00,1.335640568286180496e+00,-1.100000023841857910e+00
2.749524295330047607e+00,1.314510196447372437e+00,-1.100000023841857910e+00
2.704211793839931488e+00,1.293379824608564377e+00,-1.100000023841857910e+00
2.658899292349815369e+00,1.272249452769756317e+00,-1.100000023841857910e+00
2.613586790859699249e+00,1.251119080930948257e+00,-1.100000023841857910e+00
2.568274289369583130e+00,1.229988709092140198e+00,-1.100000023841857910e+00
2.522961787879467010e+00,1.208858337253332138e+00,-1.100000023841857910e+00
2.477649286389350891e+00,1.187727965414524078e+00,-1.100000023841857910e+00
2.432336784899234772e+00,1.166597593575716019e+00,-1.100000023841857910e+00
2.387024283409118652e+00,1.145467221736907959e+00,-1.100000023841857910e+00
2.341711781919002533e+00,1.124336849898099899e+00,-1.100000023841857910e+00
2.296399280428886414e+00,1.103206478059291840e+00,-1.100000023841857910e+00
2.251086778938770294e+00,1.082076106220483780e+00,-1.100000023841857910e+00
2.205774277448654175e+00,1.060945734381675720e+00,-1.100000023841857910e+00
2.160461775958538055e+00,1.039815362542867661e+00,-1.100000023841857910e+00
2.115149274468421936e+00,1.018684990704059601e+00,-1.100000023841857910e+00
2.088302984833717346e+00,1.006165882572531700e+00,-1.100000023841857910e+00
2.042990483343601227e+00,9.850355107337236404e-01,-1.100000023841857910e+00
1.997677981853485107e+00,9.639051388949155807e-01,-1.100000023841857910e+00
1.952365480363368988e+00,9.427747670561075211e-01,-1.100000023841857910e+00
1.947293274570256472e+00,9.404094684869050980e-01,-1.100000023841857910e+00
1.949922325089573860e+00,9.416354616405442357e-01,-1.100000023841857910e+00
1.928039003163576126e+00,9.314307124586775899e-01,-1.100000023841857910e+00
1.928045444539748132e+00,9.314337162363699463e-01,-1.100000023841857910e+00
1.926753064384683967e+00,9.308310465135036793e-01,-1.100000023841857910e+00
1.936783847166225314e+00,9.355086555883644905e-01,-1.100000023841857910e+00
1.977944248123094440e+00,9.547027947560309258e-01,-1.100000023841857910e+00
1.932631746632978320e+00,9.335724229172228661e-01,-1.100000023841857910e+00
1.953822931973263621e+00,9.434544120163081971e-01,-1.100000023841857910e+00
1.937159572495147586e+00,9.356838639073430386e-01,-1.100000023841857910e+00
1.929248182801529765e+00,9.319945817992447701e-01,-1.100000023841857910e+00
1.935094856889918447e+00,9.347210346900283184e-01,-1.100000023841857910e+00
1.935783744847867638e+00,9.350422806751339522e-01,-1.100000023841857910e+00
1.927025727985892445e+00,9.309581946295111265e-01,-1.100000023841857910e+00
1.931497164594475180e+00,9.330433390282451001e-01,-1.100000023841857910e+00
1.933994411549065262e+00,9.342078687336652365e-01,-1.100000023841857910e+00
1.931703483976889402e+00,9.331395510530455795e-01,-1.100000023841857910e+00
1.932711832865606993e+00,9.336097697673721996e-01,-1.100000023841857910e+00
1.929918143374379724e+00,9.323070012910648074e-01,-1.100000023841857910e+00
1.931268026994075626e+00,9.329364863519913342e-01,-1.100000023841857910e+00
1.936390231770928949e+00,9.353251005818492558e-01,-1.100000023841857910e+00
1.930804307979997247e+00,9.327202420977300790e-01,-1.100000023841857910e+00
1.928684261336456984e+00,9.317316103556549933e-01,-1.100000023841857910e+00
1.933814706921111792e+00,9.341240676881170657e-01,-1.100000023841857910e+00
1.930773491447325796e+00,9.327058716739884403e-01,-1.100000023841857910e+00
1.931672258186154068e+00,9.331249894753455010e-01,-1.100000023841857910e+00
1.936925831600092351e+00,9.355748644743471232e-01,-1.100000023841857910e+00
1.936190779553726315e+00,9.352320909970330831e-01,-1.100000023841857910e+00
1.936283271847059950e+00,9.352752225063341029e-01,-1.100000023841857910e+00
1.935873092937981710e+00,9.350839456424182572e-01,-1.100000023841857910e+00
1.928493581101065502e+00,9.316426914997464337e-01,-1.100000023841857910e+00
1.942110142990713939e+00,9.379924408972328820e-01,-1.100000023841857910e+00
