start_x,start_y,start_z,goal_x,goal_y,goal_z
5.874838419278594,2.7941896761580045,-1.1,0.1382249543385821,1.7850875121885492,-1.1
0.787878498762191,0.1808511221521014,-1.1,5.03100645441153,2.0649141012342724,-1.1
1.091629397449599,2.909614319327833,-1.1,5.455393165659719,2.2629351508540734,-1.1
0.4294299316053035,2.390196493295216,-1.1,5.155055566951965,-0.1708967156767807,-1.1
1.248796147766297,0.6124976403834197,-1.1,5.455393165659719,2.2629351508540734,-1.1
5.72452712915414,-0.5947729375044398,-1.1,-0.0895568538716599,2.461674306288834,-1.1
0.5771136834955835,-0.6744320276364782,-1.1,5.69033899894982,2.8537328055420765,-1.1
3.6361774876895634,2.664402386313481,-1.1,0.7803752044820444,0.0649502212607058,-1.1
0.8545395762516564,1.898593615343673,-1.1,5.19365280725422,-0.1562909498464356,-1.1
1.0795395321399073,0.0354718681805633,-1.1,3.834454947039716,2.002559356990403,-1.1
0.730240933155785,-0.6242566848426444,-1.1,5.392188382610667,2.021678019933029,-1.1
0.0852867264555903,2.623238205263604,-1.1,6.112933628855548,2.8190522209196414,-1.1
3.1120242557963254,1.4835531321059834,-1.1,0.1668157039043037,-0.5322177322825522,-1.1
-0.1255603935892896,2.9693512660762624,-1.1,3.707129403488956,2.5657935463297004,-1.1
0.4645147320853769,1.548006911713074,-1.1,5.147484692321727,1.3643963005934026,-1.1
0.344924213623963,3.0178645516409905,-1.1,5.89278453201711,2.102710064497806,-1.1
0.689180119829702,2.921013988791941,-1.1,5.454953356244986,3.0775447223258032,-1.1
0.1870980160170181,1.9748657162184624,-1.1,4.837816486048221,1.7671581458919212,-1.1
0.8132709371965496,0.9147411751489516,-1.1,5.1829935574671335,2.9943420576655284,-1.1
1.348032925619778,1.0858689453844426,-1.1,5.674911583079672,-0.0414397845182005,-1.1
5.419627694859017,2.118718079407665,-1.1,0.8307098316292083,1.2108480883170505,-1.1
1.967979882622892,2.537525717376442,-1.1,5.6055736349536085,-0.0797023726345097,-1.1
0.5053627967769696,1.4235176253683504,-1.1,5.455393165659719,2.2629351508540734,-1.1
2.495024347522308,0.4202384540764291,-1.1,-0.0416427381699397,2.176925429643582,-1.1
1.4265316435074424,-0.0439678382642597,-1.1,5.852756085409599,2.632713427635468,-1.1
5.088017722790241,1.1573180108076733,-1.1,0.0715631372350815,1.52355104724688,-1.1
1.6829888407388167,0.1981508290342254,-1.1,0.3249464893527564,2.467543267156964,-1.1
3.3591740692633607,1.5698202431820054,-1.1,1.0099779041461938,0.0151790707052446,-1.1
4.004303705838299,1.867946910418212,-1.1,0.2939996317298697,1.0283714698566957,-1.1
4.050493083347703,2.411444067881055,-1.1,0.5793783022254742,-0.1373397348825906,-1.1
-0.0895568538716599,2.461674306288834,-1.1,5.206605977161525,2.1765035952560408,-1.1
1.860574794255546,2.3700936428412214,-1.1,4.612880711308896,0.6631311043062071,-1.1
0.0969233745295397,2.135071349938366,-1.1,4.851984795830445,0.2818493877035292,-1.1
5.884652664666691,1.0239914617321737,-1.1,1.1691614667057204,0.5911009252290823,-1.1
1.4629502468370583,1.126979722047471,-1.1,6.105590652064428,2.6240911873961847,-1.1
-0.1137879608098676,1.8109434918638103,-1.1,3.5921394066274144,2.8040442112673944,-1.1
4.8768878673175005,1.311893557209007,-1.1,0.152328106482346,1.6460887350635696,-1.1
5.79935649272428,-0.6062091154860451,-1.1,0.8984267509057237,-0.6548351204249305,-1.1
4.209820018177632,1.882866233121979,-1.1,0.5079911626247753,2.290819301713911,-1.1
0.5855184983604466,2.21403385541161,-1.1,5.396093693137187,2.398400353912159,-1.1
5.491687768638194,2.485676083570241,-1.1,0.0327358683980239,2.767074076008944,-1.1
0.0361545425114427,0.6956291128131712,-1.1,5.039984798698748,0.7426145412892696,-1.1
1.082988260337522,2.7954955943831794,-1.1,5.19365280725422,-0.1562909498464356,-1.1
5.094138755206534,2.4491077923561364,-1.1,2.4389791869945867,0.1245590442231463,-1.1
1.1116765652594138,0.4293594387169867,-1.1,4.255887646469325,1.603876508212901,-1.1
0.8547017501806615,-0.661767867064546,-1.1,5.0926731728367525,2.145994955186529,-1.1
2.214975482621381,0.4993122637455653,-1.1,5.951158503359669,-0.0075241371189472,-1.1
4.529333130740055,2.853748418056253,-1.1,0.2834844254003217,2.42822987231251,-1.1
1.25791876843025,2.5816904274196624,-1.1,5.150971593238782,1.2317598116490929,-1.1
1.177898818562693,0.2175351953195569,-1.1,5.392188382610667,2.021678019933029,-1.1
0.4842590196736773,0.2806628984659491,-1.1,2.4235776662717554,2.3830231576491423,-1.1
4.272663995095803,0.6580257776744599,-1.1,0.6883156779587485,-0.4269826631370858,-1.1
5.597405996108912,-0.3325351289294252,-1.1,2.197694186184472,-0.3548826825293953,-1.1
6.105590652064428,2.6240911873961847,-1.1,2.864447889068406,0.1973996120743099,-1.1
3.83944467180782,1.65792091803288,-1.1,1.5341902973763537,-0.3453482083922284,-1.1
